company_name,ticker,rating_date,rating_numerical_score,currentRatio,quickRatio,cashRatio,debtRatio,debtEquityRatio,GDP,INTEREST_RATE,INFLATION,volatility,momentum,sentiment_proxy
GREAT ELM CAPITAL,GECC,2022-06-14,12,1.430958230958231,0.8789237668161435,0.2873206333568415,0.3330831265217656,1.904581790868609,21919.222,0.83,295.072,0.0144889497416935,-0.1233450659005003,0
GREAT ELM CAPITAL,GECC,2023-06-14,12,1.430958230958231,0.8789237668161435,0.2873206333568415,0.4938602827365597,1.8058460776568528,22539.418,5.08,304.099,0.0171298830255698,-0.0849673839052265,0
GREAT ELM CAPITAL,GECC,2023-07-14,12,1.430958230958231,0.8789237668161435,0.2873206333568415,0.4938602827365597,1.8058460776568528,22780.933,5.08,304.615,0.0080110834122463,0.0162034079547839,0
GREAT ELM CAPITAL,GECC,2023-09-13,12,1.430958230958231,0.8789237668161435,0.2873206333568415,0.4938602827365597,1.8058460776568528,22780.933,5.33,307.374,0.0158227095741965,0.3065977026955944,0
GREAT LAKES DREDGE & DOCK,GLDD,2022-03-15,11,2.116082334313504,1.7336478495492291,0.9400523475619608,0.3845820762376337,0.9616262778918138,21903.85,0.08,287.467,0.0164038391974292,-0.0431979410965004,0
GREAT LAKES DREDGE & DOCK,GLDD,2022-05-31,11,2.116082334313504,1.7336478495492291,0.9400523475619608,0.3845820762376337,0.9616262778918138,21919.222,0.83,291.299,0.0138862095048856,0.0137930902941474,0
GREAT LAKES DREDGE & DOCK,GLDD,2022-09-07,10,2.116082334313504,1.7336478495492291,0.9400523475619608,0.3845820762376337,0.9616262778918138,22066.784,2.33,296.421,0.0356995705569728,-0.3651315960775124,-1
GREAT LAKES DREDGE & DOCK,GLDD,2022-11-10,10,2.116082334313504,1.7336478495492291,0.9400523475619608,0.3845820762376337,0.9616262778918138,22249.459,3.83,298.708,0.0249944416756609,-0.3403643419811993,0
GREAT LAKES DREDGE & DOCK,GLDD,2023-03-15,7,1.140382828238728,0.731964099717463,0.0408275277079578,0.4210760048075944,1.122709249904948,22403.435,4.58,301.643,0.02554798260889,-0.2316891147201054,-1
GREAT LAKES DREDGE & DOCK,GLDD,2023-03-30,9,1.140382828238728,0.731964099717463,0.0408275277079578,0.4210760048075944,1.122709249904948,22403.435,4.83,301.643,0.0260913731678294,-0.1109243476586974,1
GREAT LAKES DREDGE & DOCK,GLDD,2023-07-10,9,1.140382828238728,0.731964099717463,0.0408275277079578,0.4210760048075944,1.122709249904948,22780.933,5.07,304.615,0.0298574307634623,0.4503546983721676,0
GREAT LAKES DREDGE & DOCK,GLDD,2023-07-27,8,1.140382828238728,0.731964099717463,0.0408275277079578,0.4210760048075944,1.122709249904948,22780.933,5.33,304.615,0.0280056467856255,0.4240837382635023,-1
GREEN BRICK PARTNERS,GRBK,2022-05-13,16,7.630952868552705,0.4917176209005002,0.4515139990052953,0.2388852121893257,0.3883869152979596,21919.222,0.83,291.299,0.0319981869226548,0.0210816222848253,0
GREEN BRICK PARTNERS,GRBK,2022-12-07,16,7.630952868552705,0.4917176209005002,0.4515139990052953,0.2388852121893257,0.3883869152979596,22249.459,3.83,298.808,0.0385734199981598,0.0595652538797129,0
GREEN BRICK PARTNERS,GRBK,2023-12-07,17,8.023745727667833,0.4318536647115912,0.4039621924975737,0.2243338819514699,0.3497707426356545,22960.6,5.33,308.735,0.0208327629849327,0.1098442941129043,1
GREEN PLAINS,GPRE,2022-03-09,6,2.369096065315258,1.159574738662665,0.9033836084475756,0.3654664533708684,0.8304239873750657,21903.85,0.08,287.467,0.04273124385473,-0.138932964908413,0
GREEN PLAINS,GPRE,2022-05-24,6,2.369096065315258,1.159574738662665,0.9033836084475756,0.3654664533708684,0.8304239873750657,21919.222,0.83,291.299,0.0452668465502214,0.1704297327461348,0
GREEN PLAINS,GPRE,2022-08-30,6,2.369096065315258,1.159574738662665,0.9033836084475756,0.3654664533708684,0.8304239873750657,22066.784,2.33,295.162,0.0375187543417179,0.0244956327213949,0
GREEN PLAINS,GPRE,2022-11-14,6,2.369096065315258,1.159574738662665,0.9033836084475756,0.3654664533708684,0.8304239873750657,22249.459,3.83,298.708,0.0394845114422641,-0.056514907860392,0
GREEN PLAINS,GPRE,2023-04-12,6,1.90738968459014,1.138903150812656,0.9132078649147092,0.3348804195313431,0.7812865715563536,22539.418,4.83,302.858,0.0312742885804105,0.0339774400148402,0
GREEN PLAINS,GPRE,2023-07-19,6,1.90738968459014,1.138903150812656,0.9132078649147092,0.3348804195313431,0.7812865715563536,22780.933,5.08,304.615,0.0256537521648554,0.0623072354056639,0
GREENBRIER COMPANIES,GBX,2021-11-01,9,1.8555703802535024,1.1844563042028018,0.7191460973982655,0.3659421358421565,0.948841477403074,21960.388,0.08,278.824,0.0223305646828891,-0.0175927129053909,0
GREENBRIER COMPANIES,GBX,2022-01-21,9,1.8555703802535024,1.1844563042028018,0.7191460973982655,0.3659421358421565,0.948841477403074,21903.85,0.08,282.542,0.0266039756727145,-0.1864201777882683,0
GREENBRIER COMPANIES,GBX,2022-07-22,9,1.8555703802535024,1.1844563042028018,0.7191460973982655,0.3659421358421565,0.948841477403074,22066.784,1.58,294.94,0.0285310421008333,-0.2849694432277356,0
GREENBRIER COMPANIES,GBX,2022-11-04,9,1.988190199937843,1.1229669532787734,0.5625194240132602,0.4211605867843697,1.2703422351006344,22249.459,3.83,298.708,0.0372162350539839,0.2349277432708418,0
GREENBRIER COMPANIES,GBX,2023-01-18,9,1.988190199937843,1.1229669532787734,0.5625194240132602,0.4211605867843697,1.2703422351006344,22403.435,4.33,300.456,0.0418842153294611,0.1647437072095641,0
GREENBRIER COMPANIES,GBX,2023-06-13,9,1.988190199937843,1.1229669532787734,0.5625194240132602,0.4211605867843697,1.2703422351006344,22539.418,5.08,304.099,0.0267246819499702,0.1157184380922229,0
GREIF CLASS A,GEF,2022-01-18,10,1.2663419831063083,0.7717068716231641,0.0948177459858458,0.4331476323119777,1.6635409099914151,21903.85,0.08,282.542,0.0173056308391015,-0.057894643481526,0
GREIF CLASS A,GEF,2022-04-14,11,1.2663419831063083,0.7717068716231641,0.0948177459858458,0.4331476323119777,1.6635409099914151,21919.222,0.33,288.582,0.024163472460269,0.0126881284591322,1
GREIF CLASS A,GEF,2022-07-27,11,1.2663419831063083,0.7717068716231641,0.0948177459858458,0.4331476323119777,1.6635409099914151,22066.784,1.58,294.94,0.0236359400480461,0.132770629842349,0
GREIF CLASS A,GEF,2022-10-10,12,1.2663419831063083,0.7717068716231641,0.0948177459858458,0.4331476323119777,1.6635409099914151,22249.459,3.08,297.979,0.0185822929059172,-0.0155721744412714,1
GREIF CLASS A,GEF,2022-12-22,12,1.430861723446894,0.8552342780799694,0.1403759900753888,0.3977220790142415,1.2351672060409924,22249.459,4.33,298.808,0.020455662808948,0.1009298531955913,0
GREIF CLASS A,GEF,2023-05-30,12,1.430861723446894,0.8552342780799694,0.1403759900753888,0.3977220790142415,1.2351672060409924,22539.418,5.08,303.316,0.0182103781091018,-0.1687913762470111,0
GRIFFON,GFF,2022-01-06,10,2.5744663642040795,1.022235138327728,0.4677128712126342,0.4587422279469494,1.4803532889471454,21903.85,0.08,282.542,0.0236392598909981,0.0803345284073457,0
GRIFFON,GFF,2022-01-12,9,2.5744663642040795,1.022235138327728,0.4677128712126342,0.4587422279469494,1.4803532889471454,21903.85,0.08,282.542,0.0235660052904916,0.0129448421253606,-1
GRIFFON,GFF,2022-02-22,8,2.5744663642040795,1.022235138327728,0.4677128712126342,0.4587422279469494,1.4803532889471454,21903.85,0.08,284.525,0.0231008631761916,-0.1716984841319132,-1
GRIFFON,GFF,2022-05-23,8,2.5744663642040795,1.022235138327728,0.4677128712126342,0.4587422279469494,1.4803532889471454,21919.222,0.83,291.299,0.0462603444670712,0.3483586995531644,0
GRIFFON,GFF,2022-09-01,8,2.5744663642040795,1.022235138327728,0.4677128712126342,0.4587422279469494,1.4803532889471454,22066.784,2.33,296.421,0.0283916482391162,0.0538682908761813,0
GRIFFON,GFF,2022-11-22,7,2.867639802728653,1.137537507761244,0.2837345571900401,0.6265795459145016,3.695259333710241,22249.459,3.83,298.708,0.0309230544726659,0.0900305774161589,-1
GRIFFON,GFF,2023-03-28,7,2.867639802728653,1.137537507761244,0.2837345571900401,0.6265795459145016,3.695259333710241,22403.435,4.83,301.643,0.0272562294104686,-0.1008051832485494,0
GRIFFON,GFF,2023-08-03,10,2.867639802728653,1.137537507761244,0.2837345571900401,0.6265795459145016,3.695259333710241,22780.933,5.33,306.138,0.0179596299011769,0.33471268588023,1
GRIFOLS S.A.,GRFS,2023-03-17,7,2.3229731844482875,0.6553858907846178,0.2719821361715783,0.4592706573995986,1.7261370804367795,22403.435,4.58,301.643,0.0298853769372829,-0.1194225358626525,0
GROCERY OUTLET HOLDING,GO,2022-04-06,9,1.861008129261137,0.6324472690894724,0.5888249981084966,0.5484851345115453,1.450897280415983,21919.222,0.33,288.582,0.0258884443257101,0.2951919529934887,0
GROCERY OUTLET HOLDING,GO,2022-07-08,9,1.861008129261137,0.6324472690894724,0.5888249981084966,0.5484851345115453,1.450897280415983,22066.784,1.58,294.94,0.031447552927934,0.2285079742085851,0
GROCERY OUTLET HOLDING,GO,2022-09-29,9,1.861008129261137,0.6324472690894724,0.5888249981084966,0.5484851345115453,1.450897280415983,22066.784,3.08,296.421,0.0197621282563282,-0.2379309994050826,0
GROCERY OUTLET HOLDING,GO,2022-12-05,9,1.861008129261137,0.6324472690894724,0.5888249981084966,0.5484851345115453,1.450897280415983,22249.459,3.83,298.808,0.0259654634877292,-0.2443647718187682,0
GROCERY OUTLET HOLDING,GO,2023-05-04,9,1.6660737075511385,0.4203034429654135,0.3662134510220524,0.5103855715112228,1.2745245511225765,22539.418,5.08,303.316,0.0175065457422156,-0.0641557687129439,0
GROUP 1 AUTOMOTIVE,GPI,2022-03-04,14,1.0794247214304225,0.2667141746566468,0.009652759782327,0.4955647545830869,1.5608633724115262,21903.85,0.08,287.467,0.0246410207413473,-0.0861936269533368,0
GROUP 1 AUTOMOTIVE,GPI,2022-05-27,14,1.0794247214304225,0.2667141746566468,0.009652759782327,0.4955647545830869,1.5608633724115262,21919.222,0.83,291.299,0.0290317282963546,0.0048371784567982,0
GROUP 1 AUTOMOTIVE,GPI,2022-10-13,14,1.0794247214304225,0.2667141746566468,0.009652759782327,0.4955647545830869,1.5608633724115262,22249.459,3.08,297.979,0.0268809396348255,0.0026389730001452,0
GROUP 1 AUTOMOTIVE,GPI,2022-12-15,14,1.0794247214304225,0.2667141746566468,0.009652759782327,0.4955647545830869,1.5608633724115262,22249.459,4.33,298.808,0.0272891811419375,0.1763122216985633,0
GROUP 1 AUTOMOTIVE,GPI,2023-05-24,14,1.0332570001040908,0.2735505360674508,0.0249297387321744,0.4983848157796799,1.4962012870933143,22539.418,5.08,303.316,0.0181728009705068,-0.0099890479792477,0
"GRUPO AEROPORTUARIO DEL PACIFICO, SAB DE CV",PAC,2022-02-25,14,1.7513242075848252,1.61487502133407,1.2957325024847917,0.5046695064094853,1.4474970941053629,21903.85,0.08,284.525,0.0182535577245286,0.2488928321954346,0
"GRUPO BIMBO, S.A.B. DE C.V.",OMAB,2023-03-31,14,1.0635972343125657,0.924440266224607,0.6344188211563452,0.4504790164949442,1.2417587512132269,22403.435,4.83,301.643,0.0165334588036953,0.438124687641098,0
"GRUPO BIMBO, S.A.B. DE C.V.",OMAB,2023-04-21,14,1.0635972343125657,0.924440266224607,0.6344188211563452,0.4504790164949442,1.2417587512132269,22539.418,4.83,302.858,0.0194658244855253,0.0691631994546835,0
GUIDEWIRE SOFTWARE,GWRE,2021-09-16,5,4.512893171813502,1.9240728037986907,1.2816918292187511,0.2027796859824837,0.3047607149746196,21571.421,0.08,273.942,0.0115717792982806,0.0729388704917028,0
GUIDEWIRE SOFTWARE,GWRE,2022-04-18,5,4.512893171813502,1.9240728037986907,1.2816918292187511,0.2027796859824837,0.3047607149746196,21919.222,0.33,288.582,0.0215013772569912,-0.1144993763499284,0
GUIDEWIRE SOFTWARE,GWRE,2022-07-19,5,4.512893171813502,1.9240728037986907,1.2816918292187511,0.2027796859824837,0.3047607149746196,22066.784,1.58,294.94,0.027965406271061,-0.2280064258175766,0
GUIDEWIRE SOFTWARE,GWRE,2022-10-04,5,3.711514645144852,2.4702475127252472,1.7963575275985282,0.2097920637770485,0.3276097590546527,22249.459,3.08,297.979,0.0214995876595051,-0.1210276851600996,0
GUIDEWIRE SOFTWARE,GWRE,2022-12-22,5,3.711514645144852,2.4702475127252472,1.7963575275985282,0.2097920637770485,0.3276097590546527,22249.459,4.33,298.808,0.029161011596915,-0.0037132635992205,0
GUIDEWIRE SOFTWARE,GWRE,2023-05-30,5,3.711514645144852,2.4702475127252472,1.7963575275985282,0.2097920637770485,0.3276097590546527,22539.418,5.08,303.316,0.0190699341348909,0.1735941306879205,0
GULFPORT ENERGY,GPOR,2022-01-14,1,0.4308378272812035,0.4039780888541693,0.0051344404404908,0.3289629523039969,1.174347272026791,21903.85,0.08,282.542,0.0260468211367749,-0.080507980381296,0
GULFPORT ENERGY,GPOR,2022-04-07,6,0.4308378272812035,0.4039780888541693,0.0051344404404908,0.3289629523039969,1.174347272026791,21919.222,0.33,288.582,0.0260598052578553,0.1403853579230045,1
GULFPORT ENERGY,GPOR,2022-05-17,8,0.4308378272812035,0.4039780888541693,0.0051344404404908,0.3289629523039969,1.174347272026791,21919.222,0.83,291.299,0.0297111677844464,0.4332810354513525,1
GULFPORT ENERGY,GPOR,2022-07-05,6,0.4308378272812035,0.4039780888541693,0.0051344404404908,0.3289629523039969,1.174347272026791,22066.784,1.58,294.94,0.0374466731251513,-0.1481353075972983,-1
GULFPORT ENERGY,GPOR,2022-09-23,6,0.4308378272812035,0.4039780888541693,0.0051344404404908,0.3289629523039969,1.174347272026791,22066.784,3.08,296.421,0.0329652771546338,-0.0210329868339012,0
GULFPORT ENERGY,GPOR,2023-01-10,7,0.507071547420965,0.3871590278828216,0.0091501537840972,0.2844245306431815,0.8181176443884557,22403.435,4.33,300.456,0.0311131639851648,-0.1839536727272192,1
GULFPORT ENERGY,GPOR,2023-06-15,8,0.507071547420965,0.3871590278828216,0.0091501537840972,0.2844245306431815,0.8181176443884557,22539.418,5.07,304.099,0.0253388307373161,0.3683642668853033,1
H&R BLOCK,HRB,2021-06-18,12,1.4614003004095164,1.2520929360774289,0.8032567005336697,0.5307186301026426,5.502419119128493,21389.005,0.1,270.71,0.0186195464006591,0.1577396587536295,0
H&R BLOCK,HRB,2021-10-01,12,1.4614003004095164,1.2520929360774289,0.8032567005336697,0.5307186301026426,5.502419119128493,21960.388,0.08,276.528,0.0120507685319681,0.0913008984361376,0
H&R BLOCK,HRB,2021-12-20,12,1.4614003004095164,1.2520929360774289,0.8032567005336697,0.5307186301026426,5.502419119128493,21960.388,0.08,280.806,0.0185273889031353,-0.0762675900949826,0
H&R BLOCK,HRB,2022-02-17,11,1.4614003004095164,1.2520929360774289,0.8032567005336697,0.5307186301026426,5.502419119128493,21903.85,0.08,284.525,0.0176431544992625,0.0363361414849885,-1
H&R BLOCK,HRB,2022-07-25,11,1.386103304622587,1.140963323464953,0.8860667612455986,0.5881006668995503,9.08465205948089,22066.784,1.58,294.94,0.0341054501896224,0.4219643862713687,0
H&R BLOCK,HRB,2022-10-06,11,1.386103304622587,1.140963323464953,0.8860667612455986,0.5881006668995503,9.08465205948089,22249.459,3.08,297.979,0.0261675289804945,0.0581573567964754,0
H&R BLOCK,HRB,2022-12-07,12,1.386103304622587,1.140963323464953,0.8860667612455986,0.5881006668995503,9.08465205948089,22249.459,3.83,298.808,0.0203337335880484,-0.0751823995586187,1
H&R BLOCK,HRB,2023-05-09,12,1.386103304622587,1.140963323464953,0.8860667612455986,0.5881006668995503,9.08465205948089,22539.418,5.08,303.316,0.0165090689613247,-0.1617983494746542,0
HAEMONETICS,HAE,2022-08-03,14,1.709448612373549,0.9471042313901588,0.5867419154988175,0.4159675523488843,1.0322447639787358,22066.784,2.33,295.162,0.0261133075183537,0.3422082047951669,0
HAEMONETICS,HAE,2022-10-12,14,1.709448612373549,0.9471042313901588,0.5867419154988175,0.4159675523488843,1.0322447639787358,22249.459,3.08,297.979,0.0181571965627802,0.1845182347653915,0
HAEMONETICS,HAE,2022-12-13,14,1.709448612373549,0.9471042313901588,0.5867419154988175,0.4159675523488843,1.0322447639787358,22249.459,3.83,298.808,0.0185737779792025,0.0441177073180725,0
HAEMONETICS,HAE,2023-05-25,14,3.056684245639673,1.841058550687804,1.1296581631032183,0.3958425180571886,0.9362943873877289,22539.418,5.08,303.316,0.0172039382245863,0.0504435443671524,0
HAIN CELESTIAL GROUP,HAIN,2021-09-10,12,1.9868713718090856,0.8605638458307223,0.2612331889517068,0.1486104588223987,0.215263418135208,21571.421,0.08,273.942,0.0167607853619323,-0.0856181148754103,0
HAIN CELESTIAL GROUP,HAIN,2022-01-25,12,1.9868713718090856,0.8605638458307223,0.2612331889517068,0.1486104588223987,0.215263418135208,21903.85,0.08,282.542,0.0254430921939943,-0.1843411151895703,0
HAIN CELESTIAL GROUP,HAIN,2022-02-24,12,1.9868713718090856,0.8605638458307223,0.2612331889517068,0.1486104588223987,0.215263418135208,21903.85,0.08,284.525,0.018537023006655,-0.1455681291810588,0
HAIN CELESTIAL GROUP,HAIN,2022-05-20,12,1.9868713718090856,0.8605638458307223,0.2612331889517068,0.1486104588223987,0.215263418135208,21919.222,0.83,291.299,0.0341639167022788,-0.3119444317287869,0
HAIN CELESTIAL GROUP,HAIN,2022-08-26,12,2.2284415695332025,0.8769787191379227,0.2432650211843165,0.4105453013036206,0.9317834352565808,22066.784,2.33,295.162,0.0241466271607071,-0.1924098528055288,0
HAIN CELESTIAL GROUP,HAIN,2022-11-16,12,2.2284415695332025,0.8769787191379227,0.2432650211843165,0.4105453013036206,0.9317834352565808,22249.459,3.83,298.708,0.0321684621606606,-0.1758064047230876,0
HAIN CELESTIAL GROUP,HAIN,2023-04-13,12,2.2284415695332025,0.8769787191379227,0.2432650211843165,0.4105453013036206,0.9317834352565808,22539.418,4.83,302.858,0.0258167058522821,-0.0430899407559294,0
HAIN CELESTIAL GROUP,HAIN,2023-07-20,12,2.560049725599588,0.9282920469361148,0.2311460711145378,0.4114207715354246,0.91290363461495,22780.933,5.08,304.615,0.0260073194441934,-0.2761151689689116,0
HAIN CELESTIAL GROUP,HAIN,2023-08-03,11,2.560049725599588,0.9282920469361148,0.2311460711145378,0.4114207715354246,0.91290363461495,22780.933,5.33,306.138,0.0261800424003582,-0.3304940628495723,-1
HALLIBURTON,HAL,2022-02-01,9,2.309103576405016,1.55829075708314,0.706920575940548,0.4575063841225751,1.5212274690898258,21903.85,0.08,284.525,0.0260594002193191,0.2714581444626458,0
HALLIBURTON,HAL,2022-04-14,10,2.309103576405016,1.55829075708314,0.706920575940548,0.4575063841225751,1.5212274690898258,21919.222,0.33,288.582,0.0290373728834655,0.4233264713235267,1
HALLIBURTON,HAL,2022-08-09,10,2.309103576405016,1.55829075708314,0.706920575940548,0.4575063841225751,1.5212274690898258,22066.784,2.33,295.162,0.0329543900618467,-0.1815400679200587,0
HALLIBURTON,HAL,2022-10-26,10,2.309103576405016,1.55829075708314,0.706920575940548,0.4575063841225751,1.5212274690898258,22249.459,3.08,297.979,0.0341976984600748,0.2788566086816648,0
HALLIBURTON,HAL,2023-02-07,10,2.0490177736202058,1.3045837231057062,0.4389148737137511,0.384562459686089,1.1251887267237042,22403.435,4.58,301.476,0.0266246637035619,0.0638362734156938,0
HALLIBURTON,HAL,2023-07-26,15,2.0490177736202058,1.3045837231057062,0.4389148737137511,0.384562459686089,1.1251887267237042,22780.933,5.08,304.615,0.0264621820834011,0.2002254713161311,1
HALOZYME THERAPEUTICS,HALO,2022-02-28,10,7.907048409263575,1.7900074265666217,1.0134190376194012,0.7937803154390187,4.451183784963925,21903.85,0.08,284.525,0.028694955038561,0.0787712916195582,0
HALOZYME THERAPEUTICS,HALO,2022-03-30,10,7.907048409263575,1.7900074265666217,1.0134190376194012,0.7937803154390187,4.451183784963925,21903.85,0.33,287.467,0.0229343835281391,-0.0024801209047115,0
HALOZYME THERAPEUTICS,HALO,2022-05-24,11,7.907048409263575,1.7900074265666217,1.0134190376194012,0.7937803154390187,4.451183784963925,21919.222,0.83,291.299,0.0222090183896727,0.3283935229745049,1
HALOZYME THERAPEUTICS,HALO,2022-05-27,11,7.907048409263575,1.7900074265666217,1.0134190376194012,0.7937803154390187,4.451183784963925,21919.222,0.83,291.299,0.0222336329657238,0.3617140562394119,0
HALOZYME THERAPEUTICS,HALO,2022-08-30,11,7.907048409263575,1.7900074265666217,1.0134190376194012,0.7937803154390187,4.451183784963925,22066.784,2.33,295.162,0.0240257373869647,-0.1028634763587086,0
HALOZYME THERAPEUTICS,HALO,2022-11-15,11,7.907048409263575,1.7900074265666217,1.0134190376194012,0.7937803154390187,4.451183784963925,22249.459,3.83,298.708,0.0235466347218546,0.2444137444746865,0
HALOZYME THERAPEUTICS,HALO,2023-04-06,11,5.650421671547301,3.557386324537996,1.790632239714349,0.8178609848108428,8.869951353961767,22539.418,4.83,302.858,0.0296290313816475,-0.3091203650448038,0
HALOZYME THERAPEUTICS,HALO,2023-07-14,11,5.650421671547301,3.557386324537996,1.790632239714349,0.8178609848108428,8.869951353961767,22780.933,5.08,304.615,0.0276119885538847,0.0616667005750868,0
HANESBRANDS,HBI,2022-02-25,8,1.5161249013236917,0.6146950671084844,0.2304532814680198,0.52923748443739,5.327411091640771,21903.85,0.08,284.525,0.0210849791614302,-0.0529565965922641,0
HANESBRANDS,HBI,2022-05-23,8,1.5161249013236917,0.6146950671084844,0.2304532814680198,0.52923748443739,5.327411091640771,21919.222,0.83,291.299,0.0271436788505046,-0.211117961574455,0
HANESBRANDS,HBI,2022-08-29,8,1.5161249013236917,0.6146950671084844,0.2304532814680198,0.52923748443739,5.327411091640771,22066.784,2.33,295.162,0.0291228422560664,-0.2426506066726227,0
HANESBRANDS,HBI,2022-11-16,8,1.5161249013236917,0.6146950671084844,0.2304532814680198,0.52923748443739,5.327411091640771,22249.459,3.83,298.708,0.0368243795465829,-0.3021220499930177,0
HANESBRANDS,HBI,2023-02-06,10,1.7489676817656357,0.5360174910506358,0.1331447591071299,0.6612233997081125,10.798151477411968,22403.435,4.58,301.476,0.0511598079207546,-0.1219015548119933,1
HANESBRANDS,HBI,2023-02-10,8,1.7489676817656357,0.5360174910506358,0.1331447591071299,0.6612233997081125,10.798151477411968,22403.435,4.58,301.476,0.0456351821670097,-0.2206044229039169,-1
HANESBRANDS,HBI,2023-04-13,8,1.7489676817656357,0.5360174910506358,0.1331447591071299,0.6612233997081125,10.798151477411968,22539.418,4.83,302.858,0.0440281503192255,-0.3977832591867202,0
HANESBRANDS,HBI,2023-04-24,7,1.7489676817656357,0.5360174910506358,0.1331447591071299,0.6612233997081125,10.798151477411968,22539.418,4.83,302.858,0.0434265250031505,-0.376558639075911,-1
HANESBRANDS,HBI,2023-08-07,7,1.7489676817656357,0.5360174910506358,0.1331447591071299,0.6612233997081125,10.798151477411968,22780.933,5.33,306.138,0.0347911790157118,0.2375296890591356,0
HARLEY-DAVIDSON,HOG,2022-03-24,13,1.3611261762662037,1.0537110587345608,0.5608161448472533,0.627693193093329,2.716807324329363,21903.85,0.33,287.467,0.0317811691737322,0.0522199010035655,0
HARLEY-DAVIDSON,HOG,2022-07-25,13,1.3611261762662037,1.0537110587345608,0.5608161448472533,0.627693193093329,2.716807324329363,22066.784,1.58,294.94,0.0358338311631344,-0.050821040875646,0
HARLEY-DAVIDSON,HOG,2022-10-06,13,1.3611261762662037,1.0537110587345608,0.5608161448472533,0.627693193093329,2.716807324329363,22249.459,3.08,297.979,0.0258783713322158,0.1175791652709219,0
HARLEY-DAVIDSON,HOG,2022-12-09,13,1.3611261762662037,1.0537110587345608,0.5608161448472533,0.627693193093329,2.716807324329363,22249.459,3.83,298.808,0.0265662530107697,0.0607521906714483,0
HARLEY-DAVIDSON,HOG,2023-05-05,13,1.3443061744409233,0.9813588756014237,0.4055497215970878,0.6052035262027087,2.3954680510098263,22539.418,5.08,303.316,0.020381256823892,-0.2956315654390011,0
HASBRO,HAS,2022-02-23,10,1.518017834602386,1.011360397410318,0.4004234700109939,0.4053677100559884,1.344723883803166,21903.85,0.08,284.525,0.0172647280125262,-0.0598308440642256,0
HASBRO,HAS,2022-03-15,13,1.518017834602386,1.011360397410318,0.4004234700109939,0.4053677100559884,1.344723883803166,21903.85,0.08,287.467,0.019374898217172,-0.1253421087728657,1
HASBRO,HAS,2022-04-21,11,1.518017834602386,1.011360397410318,0.4004234700109939,0.4053677100559884,1.344723883803166,21919.222,0.33,288.582,0.0217151852305407,-0.0708548387036932,-1
HASBRO,HAS,2022-08-01,11,1.518017834602386,1.011360397410318,0.4004234700109939,0.4053677100559884,1.344723883803166,22066.784,2.33,295.162,0.0207167971652298,-0.1300345699141269,0
HASBRO,HAS,2022-10-20,11,1.518017834602386,1.011360397410318,0.4004234700109939,0.4053677100559884,1.344723883803166,22249.459,3.08,297.979,0.0171795588091391,-0.2027803984281281,0
HASBRO,HAS,2023-03-23,10,1.3696396766680368,0.7448508928163675,0.2277024249897246,0.430985703374606,1.414289748658571,22403.435,4.83,301.643,0.0237715702616757,-0.1543614918463707,-1
HASBRO,HAS,2023-06-27,10,1.3696396766680368,0.7448508928163675,0.2277024249897246,0.430985703374606,1.414289748658571,22539.418,5.07,304.099,0.0225891384497617,0.2183180427460509,0
HAWAIIAN ELECTRIC,HE,2023-07-28,16,18.084230545557425,14.860910587141667,0.4487977169083058,0.2105090663097408,1.5564052469490337,22780.933,5.33,304.615,0.011727348896213,0.0039658474023629,0
HAWAIIAN ELECTRIC,HE,2023-08-21,8,18.084230545557425,14.860910587141667,0.4487977169083058,0.2105090663097408,1.5564052469490337,22780.933,5.33,306.138,0.0660936190067481,-0.6314674705972977,-1
HCA,HCA,2022-03-02,12,1.4132748904195367,0.9962429555416406,0.1514297641410979,0.7237791178905049,0.9633058660867512,21903.85,0.08,287.467,0.0185815283530132,0.1274913921150755,0
HCA,HCA,2022-05-25,12,1.4132748904195367,0.9962429555416406,0.1514297641410979,0.7237791178905049,0.9633058660867512,21919.222,0.83,291.299,0.0342546688747975,-0.1517775861359018,0
HCA,HCA,2022-05-31,11,1.4132748904195367,0.9962429555416406,0.1514297641410979,0.7237791178905049,0.9633058660867512,21919.222,0.83,291.299,0.0341504788351471,-0.1925785520173801,-1
HCA,HCA,2023-05-01,12,1.3778024641486568,0.9895980609977784,0.0916986467380327,0.7666196269880621,0.9633058660867512,22539.418,4.83,303.316,0.0137914244924221,0.1161653720979736,1
HCA HEALTHCARE,HCA,2022-04-20,11,1.4132748904195367,0.9962429555416406,0.1514297641410979,0.7237791178905049,0.9633058660867512,21919.222,0.33,288.582,0.0192283230284082,0.1452811391065318,0
HCA HEALTHCARE,HCA,2022-05-09,11,1.4132748904195367,0.9962429555416406,0.1514297641410979,0.7237791178905049,0.9633058660867512,21919.222,0.83,291.299,0.0336832119064149,-0.0622570252424529,0
HCA HEALTHCARE,HCA,2022-08-18,11,1.4132748904195367,0.9962429555416406,0.1514297641410979,0.7237791178905049,0.9633058660867512,22066.784,2.33,295.162,0.0267505586479717,0.0533927450460787,0
HCA HEALTHCARE,HCA,2022-10-26,11,1.4132748904195367,0.9962429555416406,0.1514297641410979,0.7237791178905049,0.9633058660867512,22249.459,3.08,297.979,0.0235402188307157,0.0394933590162833,0
HCA HEALTHCARE,HCA,2023-02-07,11,1.3778024641486568,0.9895980609977784,0.0916986467380327,0.7666196269880621,0.9633058660867512,22403.435,4.58,301.476,0.0156898460476548,0.2239615928159912,0
